screen_time_hours,bmi_percentile,fitted_values,residuals
4.0,51.9110774,65.03319357122388,-13.122116171223873
5.5,99.50570658,66.28926355430185,33.21644302569814
5.0,78.28265536,65.87057355994253,12.412081800057479
10.0,69.54558992,70.05747350353577,-0.5118835835357771
7.0,63.68390278,67.54533353737983,-3.8614307573798357
3.0,32.79325237,64.19581358250524,-31.40256121250524
8.0,89.82805567,68.38271352609847,21.445342143901527
4.0,50.5995942,65.03319357122388,-14.433599371223877
6.0,87.50167897,66.70795354866118,20.79372542133882
5.0,23.70077074,65.87057355994253,-42.16980281994253
0.5,57.38131801,62.102363610708615,-4.721045600708614
7.0,59.1349812,67.54533353737983,-8.410352337379834
6.0,97.15410227,66.70795354866118,30.446148721338815
5.0,51.81370585,65.87057355994253,-14.05686770994253
10.0,53.65951294,70.05747350353577,-16.397960563535776
2.0,95.81029039,63.358433593786586,32.45185679621342
5.5,97.10273335,66.28926355430185,30.81346979569814
6.0,45.26162121,66.70795354866118,-21.44633233866118
2.0,76.3857129,63.358433593786586,13.027279306213416
5.0,63.31177575,65.87057355994253,-2.5587978099425257
5.0,74.41919519,65.87057355994253,8.548621630057468
7.0,94.89062216,67.54533353737983,27.345288622620174
5.0,35.18872425,65.87057355994253,-30.68184930994253
2.5,70.2948453,63.77712358814591,6.517721711854094
1.5,66.5318241,62.93974359942726,3.5920805005727345
6.0,46.4073505,66.70795354866118,-20.30060304866118
3.0,99.49405991,64.19581358250524,35.298246327494766
3.5,79.09665201,64.61450357686456,14.482148433135436
1.0,84.57523065,62.521053605067934,22.05417704493206
1.0,66.83362843,62.521053605067934,4.312574824932071
6.0,79.36575134,66.70795354866118,12.657797791338822
10.0,96.87222741,70.05747350353577,26.81475390646422
7.0,79.21086246,67.54533353737983,11.665528922620169
10.0,93.38873457,70.05747350353577,23.331261066464222
0.0,95.04052672,61.68367361634929,33.356853103650714
5.0,90.98298351,65.87057355994253,25.11240995005747
4.0,92.39337265,65.03319357122388,27.360179078776127
10.0,83.7161669,70.05747350353577,13.65869339646423
6.0,43.14984367,66.70795354866118,-23.558109878661178
2.0,15.29718496,63.358433593786586,-48.06124863378659
0.0,54.40385458,61.68367361634929,-7.279819036349288
2.5,99.81899915,63.77712358814591,36.041875561854084
1.0,72.06573405,62.521053605067934,9.54468044493207
6.0,16.03372613,66.70795354866118,-50.674227418661175
3.0,83.90660452,64.19581358250524,19.710790937494764
2.5,52.2899712,63.77712358814591,-11.487152388145915
0.0,93.56257408,61.68367361634929,31.878900463650716
10.0,51.44659085,70.05747350353577,-18.610882653535775
4.0,76.13913858,65.03319357122388,11.105945008776118
5.0,32.3855029,65.87057355994253,-33.48507065994253
2.0,13.16010488,63.358433593786586,-50.19832871378659
2.0,90.70482965,63.358433593786586,27.346396056213408
6.0,98.46004967,66.70795354866118,31.752096121338823
1.5,98.1620765,62.93974359942726,35.22233290057274
3.0,87.32744126,64.19581358250524,23.131627677494762
6.0,62.75875953,66.70795354866118,-3.9491940186611814
9.0,92.09238408,69.22009351481712,22.87229056518288
5.0,72.40481299,65.87057355994253,6.534239430057468
5.0,32.35454194,65.87057355994253,-33.51603161994253
4.0,47.11027439,65.03319357122388,-17.922919181223875
7.0,73.65945206,67.54533353737983,6.114118522620174
0.0,75.94273757,61.68367361634929,14.259063953650717
8.0,45.84835334,68.38271352609847,-22.534360186098468
6.0,91.41797055,66.70795354866118,24.710017001338827
0.0,95.26327504,61.68367361634929,33.57960142365071
2.0,95.77021638,63.358433593786586,32.41178278621341
1.5,97.402769,62.93974359942726,34.46302540057275
7.0,70.67451976,67.54533353737983,3.129186222620163
7.0,98.86075815,67.54533353737983,31.315424612620163
3.0,16.34633408,64.19581358250524,-47.84947950250524
4.0,5.221698862,65.03319357122388,-59.81149470922388
4.0,85.29469889,65.03319357122388,20.26150531877613
3.0,79.65116681,64.19581358250524,15.455353227494768
